filename,gain,target,location,mean_db,std_db,max_db
ambience_000617.pt,50,0,room,-4.207826614379883,8.005722045898438,23.6693115234375
ambience_000618.pt,50,0,room,-4.184900283813477,7.484334468841553,22.1541805267334
ambience_000619.pt,50,0,room,-4.0609965324401855,6.964214324951172,22.359912872314453
ambience_000620.pt,50,0,room,-3.3948113918304443,6.531988620758057,21.988834381103516
ambience_000621.pt,50,0,room,-2.851249933242798,6.60923433303833,21.050769805908203
ambience_000622.pt,50,0,room,-3.786430597305298,6.988018989562988,21.00639533996582
ambience_000623.pt,50,0,room,-4.286134719848633,7.1228790283203125,20.248821258544922
ambience_000624.pt,50,0,room,-3.518979549407959,6.972495079040527,20.57894515991211
ambience_000625.pt,50,0,room,-3.2020416259765625,6.5981340408325195,21.74846649169922
ambience_000626.pt,50,0,room,-3.5155181884765625,6.9210100173950195,22.662822723388672
ambience_000627.pt,50,0,room,-3.988609790802002,6.94141149520874,20.488967895507812
ambience_000628.pt,50,0,room,-4.181160926818848,7.173569202423096,20.310840606689453
ambience_000629.pt,50,0,room,-4.646662712097168,7.227727890014648,20.355098724365234
ambience_000630.pt,50,0,room,-4.264352798461914,7.042402267456055,19.898706436157227
ambience_000631.pt,50,0,room,-3.6431782245635986,6.916433811187744,20.353050231933594
ambience_000632.pt,50,0,room,-3.2540714740753174,6.843628883361816,19.45831298828125
ambience_000633.pt,50,0,room,-2.4195892810821533,6.7677226066589355,19.734634399414062
ambience_000634.pt,50,0,room,-4.066927909851074,7.107356548309326,20.050769805908203
ambience_000635.pt,50,0,room,-4.2730712890625,7.337264060974121,20.38633155822754
ambience_000636.pt,50,0,room,-5.243520259857178,7.669684410095215,19.935693740844727
ambience_000637.pt,50,0,room,-5.361156463623047,7.686075687408447,20.138458251953125
ambience_000638.pt,50,0,room,-4.711742877960205,7.879429817199707,29.109649658203125
ambience_000639.pt,50,0,room,-4.28567361831665,7.3038330078125,19.761737823486328
ambience_000640.pt,50,0,room,-4.5298662185668945,7.233963966369629,20.638622283935547
ambience_000641.pt,50,0,room,-3.6686649322509766,6.83172607421875,19.70241928100586
ambience_000642.pt,50,0,room,-3.387085199356079,6.499124526977539,20.410202026367188
ambience_000643.pt,50,0,room,-3.0551414489746094,6.610859394073486,19.477649688720703
ambience_000644.pt,50,0,room,-2.926499128341675,6.70375919342041,20.069124221801758
ambience_000645.pt,50,0,room,-4.394593238830566,7.021264553070068,19.914051055908203
ambience_000646.pt,50,0,room,-5.274544715881348,7.514704704284668,20.495912551879883
ambience_000647.pt,50,0,room,-6.0171661376953125,7.579229831695557,20.577991485595703
ambience_000648.pt,50,0,room,-5.519820690155029,7.200084209442139,19.774015426635742
ambience_000649.pt,50,0,room,-3.3802719116210938,6.860445976257324,24.973085403442383
ambience_000650.pt,50,0,room,-4.862936019897461,7.419023513793945,22.116985321044922
ambience_000651.pt,50,0,room,-5.919046878814697,7.4175519943237305,20.005496978759766
ambience_000652.pt,50,0,room,-5.821189880371094,6.947632312774658,19.535184860229492
ambience_000653.pt,50,0,room,-6.422552585601807,7.468012809753418,20.209667205810547
ambience_000654.pt,50,0,room,-4.090900421142578,7.0738749504089355,20.22193145751953
ambience_000655.pt,50,0,room,-4.585616588592529,7.080165386199951,21.351436614990234
ambience_000656.pt,50,0,room,-5.184858322143555,7.052424430847168,31.765377044677734
ambience_000657.pt,50,0,room,-4.177595138549805,7.18250036239624,19.99441909790039
ambience_000658.pt,50,0,room,-4.63787841796875,6.93919038772583,20.242835998535156
ambience_000659.pt,50,0,room,-5.006475448608398,6.7571492195129395,19.752321243286133
ambience_000660.pt,50,0,room,-5.0530829429626465,6.582222938537598,19.775901794433594
ambience_000661.pt,50,0,room,-6.013216972351074,7.294191837310791,19.714187622070312
ambience_000662.pt,50,0,room,-5.480469703674316,7.788060665130615,21.505542755126953
ambience_000663.pt,50,0,room,-5.213682174682617,7.850077152252197,20.674707412719727
ambience_000664.pt,50,0,room,-3.84596848487854,7.359251499176025,21.35860824584961
ambience_000665.pt,50,0,room,-3.495659351348877,7.834334850311279,21.523311614990234
ambience_000666.pt,50,0,room,-3.295384407043457,6.769873142242432,20.19351577758789
ambience_000667.pt,50,0,room,-2.3914849758148193,6.381251811981201,21.556270599365234
ambience_000668.pt,50,0,room,-2.984978199005127,7.107921600341797,22.76667594909668
ambience_000669.pt,50,0,room,-4.284900665283203,8.170025825500488,21.37788963317871
ambience_000670.pt,50,0,room,-5.821547031402588,8.216036796569824,21.89563751220703
ambience_000671.pt,50,0,room,-5.571114540100098,7.33070182800293,19.78520393371582
ambience_000672.pt,50,0,room,-4.630901336669922,6.821714401245117,26.042020797729492
ambience_000673.pt,50,0,room,-3.7797868251800537,6.607358455657959,20.732772827148438
ambience_000674.pt,50,0,room,-2.549015998840332,6.262205600738525,19.72088623046875
ambience_000675.pt,50,0,room,-3.2505130767822266,6.311712741851807,19.681835174560547
ambience_000676.pt,50,0,room,-3.9541854858398438,6.6346330642700195,20.343687057495117
ambience_000677.pt,50,0,room,-3.8096072673797607,6.361841201782227,20.19002914428711
ambience_000678.pt,50,0,room,-3.0054268836975098,6.238929748535156,20.60462760925293
ambience_000679.pt,50,0,room,-2.8186564445495605,6.399481296539307,26.740516662597656
ambience_000680.pt,50,0,room,-2.9509849548339844,6.3726091384887695,21.479528427124023
ambience_000681.pt,50,0,room,-4.7052178382873535,6.919394016265869,19.783817291259766
ambience_000682.pt,50,0,room,-5.6198906898498535,7.249918460845947,19.994674682617188
ambience_000683.pt,50,0,room,-6.00249719619751,7.713778018951416,19.668664932250977
ambience_000684.pt,50,0,room,-5.590726375579834,7.372758388519287,20.014286041259766
ambience_000685.pt,50,0,room,-4.3982319831848145,6.733625411987305,19.133398056030273
ambience_000686.pt,50,0,room,-4.673290252685547,6.8870439529418945,20.398624420166016
ambience_000687.pt,50,0,room,-4.443964958190918,7.217936992645264,22.70635414123535
ambience_000688.pt,50,0,room,-4.260251045227051,6.997331619262695,20.74618148803711
ambience_000689.pt,50,0,room,-3.300333261489868,7.3469696044921875,23.399585723876953
ambience_000690.pt,50,0,room,-2.976454257965088,6.987782955169678,21.202781677246094
ambience_000691.pt,50,0,room,-3.2658042907714844,6.877720355987549,20.15010643005371
ambience_000692.pt,50,0,room,-3.7474966049194336,6.853846073150635,20.08592414855957
ambience_000693.pt,50,0,room,-4.035806655883789,6.7018842697143555,20.454360961914062
ambience_000694.pt,50,0,room,-3.0499236583709717,6.724595069885254,30.039939880371094
ambience_000695.pt,50,0,room,-2.6768438816070557,6.893597602844238,22.786937713623047
ambience_000696.pt,50,0,room,-1.633241891860962,6.304375648498535,20.621938705444336
ambience_000697.pt,50,0,room,-4.399641036987305,7.489829063415527,20.511512756347656
ambience_000698.pt,50,0,room,-4.767257213592529,7.579032897949219,22.182886123657227
ambience_000699.pt,50,0,room,-4.318882465362549,6.824410438537598,20.497037887573242
ambience_000700.pt,50,0,room,-3.7963788509368896,7.132600784301758,22.74370002746582
ambience_000701.pt,50,0,room,-3.3912017345428467,6.763286113739014,20.36565589904785
ambience_000702.pt,50,0,room,-3.511988639831543,6.597990989685059,20.267452239990234
ambience_000703.pt,50,0,room,-4.506649494171143,7.236296653747559,20.321735382080078
ambience_000704.pt,50,0,room,-4.170430660247803,7.34850549697876,20.59452247619629
ambience_000705.pt,50,0,room,-4.763008117675781,7.419250965118408,20.067222595214844
ambience_000706.pt,50,0,room,-5.234448432922363,7.428877830505371,20.84834861755371
ambience_000707.pt,50,0,room,-5.925573825836182,7.779539585113525,21.881305694580078
ambience_000708.pt,50,0,room,-6.29121732711792,7.338931083679199,20.969388961791992
ambience_000709.pt,50,0,room,-5.108509063720703,6.916248798370361,19.41550636291504
ambience_000710.pt,50,0,room,-5.351560592651367,7.133631229400635,20.577686309814453
ambience_000711.pt,50,0,room,-5.324851036071777,7.139307498931885,20.03140640258789
ambience_000712.pt,50,0,room,-3.954902410507202,6.457369804382324,20.464841842651367
ambience_000713.pt,50,0,room,-5.117593765258789,7.127492904663086,20.954885482788086
ambience_000714.pt,50,0,room,-2.024421215057373,8.833971977233887,21.50262451171875
ambience_000715.pt,50,0,room,-2.2194039821624756,8.478071212768555,21.646806716918945
ambience_000716.pt,50,0,room,-3.3132083415985107,8.376431465148926,23.60538673400879
ambience_000717.pt,50,0,room,-3.2454466819763184,7.122109889984131,22.01308250427246
ambience_000718.pt,50,0,room,-4.487293720245361,7.480457782745361,24.39386558532715
ambience_000719.pt,50,0,room,-4.973787307739258,7.464858531951904,23.678224563598633
ambience_000720.pt,50,0,room,-3.4071638584136963,8.09166431427002,33.534210205078125
ambience_000721.pt,50,0,room,0.6272003650665283,5.869777679443359,29.803512573242188
ambience_000722.pt,50,0,room,0.5925952792167664,5.208857536315918,19.548643112182617
ambience_000723.pt,50,0,room,0.5586609244346619,5.460169792175293,21.431869506835938
ambience_000724.pt,50,0,room,-1.2807382345199585,6.379053115844727,20.826866149902344
ambience_000725.pt,50,0,room,1.6695619821548462,5.749011993408203,20.81365966796875
ambience_000726.pt,50,0,room,-0.08534064888954163,5.677623271942139,20.646873474121094
ambience_000727.pt,50,0,room,-0.29815271496772766,5.651405334472656,20.807659149169922
ambience_000728.pt,50,0,room,-0.11011972278356552,5.390073776245117,20.478816986083984
ambience_000729.pt,50,0,room,-0.519199550151825,5.393921375274658,21.79589080810547
ambience_000730.pt,50,0,room,-2.0239505767822266,6.039203643798828,19.532428741455078
ambience_000731.pt,50,0,room,-7.211641788482666,7.8086323738098145,20.28143310546875
ambience_000732.pt,50,0,room,-7.06648588180542,7.925560474395752,19.932523727416992
ambience_000733.pt,50,0,room,-3.7548158168792725,7.415663242340088,21.896608352661133
ambience_000734.pt,50,0,room,-4.14896297454834,6.856452941894531,20.744945526123047
ambience_000735.pt,50,0,room,-4.806690692901611,6.726561069488525,20.147579193115234
ambience_000736.pt,50,0,room,-4.051895618438721,6.680393218994141,22.202999114990234
ambience_000737.pt,50,0,room,-3.356109142303467,6.469488143920898,20.988590240478516
ambience_000738.pt,50,0,room,-4.0118913650512695,6.594012260437012,19.91433334350586
ambience_000739.pt,50,0,room,-4.867061614990234,7.015284061431885,20.398880004882812
ambience_000740.pt,50,0,room,-4.744317531585693,7.032113075256348,20.65886688232422
ambience_000741.pt,50,0,room,-5.289247512817383,7.250816822052002,20.602357864379883
ambience_000742.pt,50,0,room,-5.493363857269287,7.2863054275512695,20.274818420410156
ambience_000743.pt,50,0,room,-5.239940166473389,7.46882438659668,20.21073341369629
ambience_000744.pt,50,0,room,-5.544766426086426,7.382748126983643,20.634807586669922
ambience_000745.pt,50,0,room,-6.22276496887207,7.340185642242432,19.733659744262695
ambience_000746.pt,50,0,room,-4.843996047973633,6.426994323730469,19.52541732788086
ambience_000747.pt,50,0,room,-5.255097389221191,6.6370530128479,19.767230987548828
ambience_000748.pt,50,0,room,-6.934922218322754,7.29246711730957,19.408374786376953
ambience_000749.pt,50,0,room,-6.7088446617126465,7.17446756362915,19.514122009277344
ambience_000750.pt,50,0,room,-6.72812032699585,7.266829013824463,19.16522979736328
ambience_000751.pt,50,0,room,-6.78989315032959,7.216526508331299,19.778921127319336
ambience_000752.pt,50,0,room,-6.275163650512695,6.981082916259766,19.795827865600586
ambience_000753.pt,50,0,room,-6.818659782409668,7.435641765594482,20.13601303100586
ambience_000754.pt,50,0,room,-6.937899589538574,7.445709228515625,19.955448150634766
ambience_000755.pt,50,0,room,-6.7457098960876465,7.256125450134277,19.448230743408203
ambience_000756.pt,50,0,room,-6.6184468269348145,7.257951736450195,20.161148071289062
ambience_000757.pt,50,0,room,-4.611021041870117,6.33607816696167,20.028512954711914
ambience_000758.pt,50,0,room,-5.255113124847412,6.593100070953369,20.301448822021484
ambience_000759.pt,50,0,room,-6.6463727951049805,7.0909223556518555,19.167285919189453
ambience_000760.pt,50,0,room,-5.191476345062256,6.312506675720215,20.002418518066406
ambience_000761.pt,50,0,room,-5.244779109954834,6.524135589599609,19.465871810913086
ambience_000762.pt,50,0,room,-6.480475902557373,7.292844772338867,20.02406120300293
ambience_000763.pt,50,0,room,-6.8698625564575195,7.415210723876953,20.386371612548828
ambience_000764.pt,50,0,room,-6.324313163757324,7.391145706176758,19.782814025878906
ambience_000765.pt,50,0,room,-6.127625465393066,7.488550662994385,24.88620948791504
ambience_000766.pt,50,0,room,-3.696053981781006,6.634284496307373,24.45611000061035
ambience_000767.pt,50,0,room,-4.998331069946289,6.583211898803711,21.546772003173828
ambience_000768.pt,50,0,room,-4.974997520446777,6.700864791870117,21.037872314453125
ambience_000769.pt,50,0,room,-3.0169384479522705,5.917469024658203,21.03795051574707
ambience_000770.pt,50,0,room,-2.2226297855377197,5.680422306060791,20.02679443359375
ambience_000771.pt,50,0,room,-2.2884528636932373,5.791262149810791,20.073862075805664
ambience_000772.pt,50,0,room,-4.247184753417969,6.1719746589660645,19.283117294311523
ambience_000773.pt,50,0,room,-6.212855339050293,7.358886241912842,22.145689010620117
ambience_000774.pt,50,0,room,-4.518863201141357,9.106415748596191,24.313032150268555
ambience_000775.pt,50,0,room,-4.327758312225342,8.808674812316895,21.966941833496094
ambience_000776.pt,50,0,room,-3.367596387863159,9.091341972351074,21.79987335205078
ambience_000777.pt,50,0,room,-1.1653876304626465,8.146203994750977,23.517642974853516
ambience_000778.pt,50,0,room,-0.9316970705986023,8.74612808227539,23.838382720947266
ambience_000779.pt,50,0,room,-2.315460443496704,8.530742645263672,25.650592803955078
ambience_000780.pt,50,0,room,-1.6754525899887085,8.998173713684082,28.48912811279297
ambience_000781.pt,50,0,room,-0.2900325357913971,9.240593910217285,32.45589828491211
ambience_000782.pt,50,0,room,1.1074613332748413,9.736516952514648,34.896358489990234
ambience_000783.pt,50,0,room,2.0385053157806396,9.206936836242676,37.07554244995117
ambience_000784.pt,50,0,room,-2.2234013080596924,9.275262832641602,37.081268310546875
ambience_000785.pt,50,0,room,-3.469334602355957,8.382063865661621,30.10065460205078
ambience_000786.pt,50,0,room,-4.163718223571777,8.368612289428711,24.199628829956055
ambience_000787.pt,50,0,room,-5.890856742858887,7.533812046051025,24.249906539916992
ambience_000788.pt,50,0,room,-6.055833339691162,6.9444732666015625,20.20927619934082
ambience_000789.pt,50,0,room,-5.923631191253662,7.00028133392334,19.94770622253418
ambience_000790.pt,50,0,room,-5.024501323699951,6.566340923309326,20.039417266845703
ambience_000791.pt,50,0,room,-4.290012836456299,6.286772727966309,20.314727783203125
ambience_000792.pt,50,0,room,-3.951786518096924,6.453592777252197,21.395666122436523
ambience_000793.pt,50,0,room,-5.035797119140625,7.999829292297363,23.133237838745117
ambience_000794.pt,50,0,room,-6.152773380279541,8.055940628051758,23.31564712524414
ambience_000795.pt,50,0,room,-6.942349433898926,7.761416435241699,23.361427307128906
ambience_000796.pt,50,0,room,-5.983154296875,7.080757141113281,20.31658935546875
ambience_000797.pt,50,0,room,-4.727386474609375,6.888553142547607,20.098621368408203
ambience_000798.pt,50,0,room,-4.286072254180908,7.001661777496338,20.925525665283203
ambience_000799.pt,50,0,room,-3.8707025051116943,7.018933296203613,21.237363815307617
ambience_000800.pt,50,0,room,-3.8205792903900146,7.110471725463867,21.14408302307129
ambience_000801.pt,50,0,room,-2.8573336601257324,7.117347240447998,21.584718704223633
ambience_000802.pt,50,0,room,-4.452337741851807,7.533261299133301,20.245834350585938
ambience_000803.pt,50,0,room,-5.180826187133789,8.070228576660156,20.79801368713379
ambience_000804.pt,50,0,room,-5.5692901611328125,8.087861061096191,20.711793899536133
ambience_000805.pt,50,0,room,-6.21804141998291,7.996810436248779,19.769821166992188
ambience_000806.pt,50,0,room,-5.197857856750488,8.606395721435547,20.19373321533203
ambience_000807.pt,50,0,room,-4.111072063446045,8.335819244384766,20.04615592956543
ambience_000808.pt,50,0,room,-3.9895718097686768,8.20516586303711,22.11353302001953
ambience_000809.pt,50,0,room,-4.280740737915039,8.041977882385254,20.177600860595703
ambience_000810.pt,50,0,room,-4.9941534996032715,8.237438201904297,21.77750015258789
ambience_000811.pt,50,0,room,-4.2874345779418945,7.606732368469238,22.39704132080078
ambience_000812.pt,50,0,room,-3.356771945953369,6.852786540985107,20.36380958557129
ambience_000813.pt,50,0,room,-1.962489366531372,6.385863304138184,20.94550132751465
ambience_000814.pt,50,0,room,-1.1587953567504883,7.816340923309326,29.96406364440918
ambience_000815.pt,50,0,room,-0.9457622170448303,8.399325370788574,29.63271713256836
ambience_000816.pt,50,0,room,-1.2261749505996704,8.569300651550293,34.08753204345703
ambience_000817.pt,50,0,room,-3.2893266677856445,7.834855079650879,25.962541580200195
ambience_000818.pt,50,0,room,-4.015430450439453,7.749596118927002,23.691293716430664
ambience_000819.pt,50,0,room,-4.692520618438721,7.45884370803833,22.95073699951172
ambience_000820.pt,50,0,room,-4.797633647918701,6.855953693389893,19.835126876831055
ambience_000821.pt,50,0,room,-3.6047983169555664,6.7407355308532715,20.708343505859375
ambience_000822.pt,50,0,room,-3.2738664150238037,6.6513800621032715,20.227277755737305
ambience_000823.pt,50,0,room,-4.424691200256348,6.823490619659424,20.49746322631836
ambience_000824.pt,50,0,room,-4.067997932434082,6.6524128913879395,20.062122344970703
ambience_000825.pt,50,0,room,-4.470233917236328,7.317305564880371,21.103858947753906
ambience_000826.pt,50,0,room,-4.512826442718506,7.865057945251465,21.841495513916016
ambience_000827.pt,50,0,room,-4.540407180786133,7.353822231292725,21.54772186279297
ambience_000828.pt,50,0,room,-3.8839340209960938,6.612911224365234,21.142242431640625
drone_000464.pt,50,1,ben shemen,-6.303413391113281,9.697519302368164,43.43174743652344
drone_000465.pt,50,1,ben shemen,10.902817726135254,5.945291996002197,46.895606994628906
drone_000466.pt,50,1,ben shemen,10.452486038208008,5.644479751586914,32.22274398803711
drone_000467.pt,50,1,ben shemen,8.971558570861816,5.7669148445129395,39.60246658325195
drone_000468.pt,50,1,ben shemen,7.3225202560424805,6.468838691711426,37.539581298828125
drone_000469.pt,50,1,ben shemen,6.195915222167969,5.894694805145264,32.683250427246094
drone_000470.pt,50,1,ben shemen,0.18022479116916656,7.988759994506836,28.80831527709961
drone_000471.pt,50,1,ben shemen,-1.891251802444458,9.050990104675293,30.847362518310547
drone_000472.pt,50,1,ben shemen,-1.8429347276687622,9.421574592590332,34.27241516113281
drone_000473.pt,50,1,ben shemen,-1.7722899913787842,10.243852615356445,32.81322479248047
drone_000474.pt,50,1,ben shemen,-2.0088369846343994,11.139986038208008,31.08354949951172
drone_000475.pt,50,1,ben shemen,-2.0645415782928467,11.330066680908203,37.939666748046875
drone_000476.pt,50,1,ben shemen,-1.381160020828247,11.981807708740234,41.067508697509766
drone_000477.pt,50,1,ben shemen,0.7226847410202026,10.118579864501953,34.720462799072266
drone_000478.pt,50,1,ben shemen,6.517157077789307,7.297672271728516,33.0697135925293
drone_000479.pt,50,1,ben shemen,8.131556510925293,6.506361961364746,34.00403594970703
drone_000480.pt,50,1,ben shemen,8.823204040527344,6.855534553527832,38.07927322387695
drone_000481.pt,50,1,ben shemen,8.053139686584473,7.031943321228027,37.10442352294922
drone_000482.pt,50,1,ben shemen,7.342223167419434,7.414604187011719,37.35550308227539
drone_000483.pt,50,1,ben shemen,9.025358200073242,6.98182487487793,36.54118728637695
drone_000484.pt,50,1,ben shemen,12.836095809936523,5.670907974243164,35.52454376220703
drone_000485.pt,50,1,ben shemen,11.545235633850098,6.22274923324585,35.442405700683594
drone_000486.pt,50,1,ben shemen,10.651163101196289,6.041896343231201,32.66039276123047
drone_000487.pt,50,1,ben shemen,4.8118133544921875,7.807085990905762,28.78635025024414
drone_000488.pt,50,1,ben shemen,13.491990089416504,5.361266136169434,36.385990142822266
drone_000489.pt,50,1,ben shemen,12.875341415405273,4.951929569244385,29.457605361938477
drone_000490.pt,50,1,ben shemen,9.216874122619629,8.133027076721191,40.11606216430664
drone_000491.pt,50,1,ben shemen,11.56025218963623,7.9902729988098145,34.67250061035156
drone_000492.pt,50,1,ben shemen,10.870220184326172,7.603529453277588,33.89832305908203
drone_000493.pt,50,1,ben shemen,7.269570827484131,9.318304061889648,36.0749397277832
drone_000494.pt,50,1,ben shemen,1.8477767705917358,11.209729194641113,37.18503952026367
drone_000495.pt,50,1,ben shemen,1.020054817199707,11.839377403259277,37.43930435180664
drone_000496.pt,50,1,ben shemen,5.6120476722717285,9.857884407043457,38.39897918701172
drone_000497.pt,50,1,ben shemen,6.796325206756592,9.603075981140137,38.19441604614258
drone_000498.pt,50,1,ben shemen,10.898585319519043,6.670511722564697,38.37279510498047
drone_000499.pt,50,1,ben shemen,12.333548545837402,6.364654541015625,37.52590560913086
drone_000500.pt,50,1,ben shemen,10.465770721435547,6.887434005737305,38.505950927734375
drone_000501.pt,50,1,ben shemen,11.451601028442383,6.2860636711120605,36.27538299560547
drone_000502.pt,50,1,ben shemen,13.022948265075684,6.1102094650268555,34.422027587890625
drone_000503.pt,50,1,ben shemen,14.811452865600586,5.582666873931885,31.240554809570312
drone_000504.pt,50,1,ben shemen,14.487019538879395,5.895860195159912,34.768680572509766
drone_000505.pt,50,1,ben shemen,14.832314491271973,5.5493035316467285,31.906269073486328
drone_000506.pt,50,1,ben shemen,13.192641258239746,6.398972034454346,34.68128967285156
drone_000507.pt,50,1,ben shemen,14.270496368408203,5.812205791473389,32.67094039916992
drone_000508.pt,50,1,ben shemen,14.928482055664062,5.169649600982666,34.88449478149414
drone_000509.pt,50,1,ben shemen,13.988871574401855,5.594352722167969,35.741050720214844
drone_000510.pt,50,1,ben shemen,14.325806617736816,5.571290969848633,37.95145797729492
drone_000511.pt,50,1,ben shemen,13.553695678710938,5.926942348480225,35.52390670776367
drone_000512.pt,50,1,ben shemen,14.1198091506958,5.7964558601379395,34.915489196777344
drone_000513.pt,50,1,ben shemen,13.419292449951172,5.973293304443359,32.52670669555664
drone_000514.pt,50,1,ben shemen,6.923651695251465,5.492925643920898,28.129859924316406
drone_000515.pt,50,1,ben shemen,8.121116638183594,6.285567283630371,30.179824829101562
drone_000516.pt,50,1,ben shemen,1.0343430042266846,6.658846855163574,30.630226135253906
drone_000517.pt,50,1,ben shemen,1.9899022579193115,6.289616584777832,30.136966705322266
drone_000518.pt,50,1,ben shemen,3.5048446655273438,6.452111721038818,29.021648406982422
drone_000519.pt,50,1,ben shemen,9.606541633605957,7.202320098876953,38.831748962402344
drone_000520.pt,50,1,ben shemen,6.882441997528076,6.4801154136657715,33.274505615234375
drone_000521.pt,50,1,ben shemen,10.585280418395996,5.5400285720825195,31.314151763916016
drone_000522.pt,50,1,ben shemen,9.398954391479492,5.63792085647583,31.814510345458984
drone_000523.pt,50,1,ben shemen,9.941473007202148,5.705801963806152,33.20528030395508
drone_000524.pt,50,1,ben shemen,7.862557888031006,5.155168533325195,29.420412063598633
drone_000525.pt,50,1,ben shemen,6.606709957122803,5.107966423034668,34.86687088012695
drone_000526.pt,50,1,ben shemen,4.187021732330322,5.582643985748291,25.479249954223633
drone_000527.pt,50,1,ben shemen,3.5141654014587402,5.564073085784912,28.966079711914062
drone_000528.pt,50,1,ben shemen,9.750378608703613,7.084691047668457,39.23374938964844
drone_000529.pt,50,1,ben shemen,10.779470443725586,4.5776472091674805,27.698257446289062
drone_000530.pt,50,1,ben shemen,13.549893379211426,5.786828517913818,41.015342712402344
drone_000531.pt,50,1,ben shemen,14.546969413757324,5.951391696929932,34.14158630371094
drone_000532.pt,50,1,ben shemen,13.261144638061523,4.947131633758545,30.053752899169922
drone_000533.pt,50,1,ben shemen,5.268446922302246,5.874422550201416,45.75235366821289
drone_000534.pt,50,1,ben shemen,11.053401947021484,5.424678325653076,45.45697021484375
drone_000535.pt,50,1,ben shemen,8.007072448730469,5.624955177307129,39.37015151977539
drone_000536.pt,50,1,ben shemen,9.855645179748535,6.350764274597168,42.728355407714844
drone_000537.pt,50,1,ben shemen,8.473002433776855,6.840491771697998,42.53596878051758
drone_000538.pt,50,1,ben shemen,9.501328468322754,6.019402980804443,42.55138397216797
drone_000539.pt,50,1,ben shemen,8.250297546386719,6.620245933532715,46.00391387939453
drone_000540.pt,50,1,ben shemen,9.520322799682617,5.229395866394043,47.999324798583984
drone_000541.pt,50,1,ben shemen,14.159652709960938,5.68939733505249,40.541534423828125
drone_000542.pt,50,1,ben shemen,7.547615051269531,6.5347418785095215,49.44938278198242
drone_000543.pt,50,1,ben shemen,-2.2185306549072266,8.033878326416016,44.31089782714844
drone_000544.pt,50,1,ben shemen,6.149571418762207,6.94943380355835,48.185733795166016
drone_000545.pt,50,1,ben shemen,12.75978946685791,6.41048002243042,43.98646545410156
drone_000546.pt,50,1,ben shemen,10.237263679504395,6.897175312042236,46.608673095703125
drone_000547.pt,50,1,ben shemen,13.996360778808594,7.091045379638672,30.87537956237793
drone_000548.pt,50,1,ben shemen,0.7089426517486572,7.0377912521362305,51.68584442138672
drone_000549.pt,50,1,ben shemen,-3.4292171001434326,8.062821388244629,49.095149993896484
drone_000550.pt,50,1,ben shemen,0.9932297468185425,7.498607158660889,49.33362579345703
ambience_000829.pt,50,0,room,15.269384384155273,4.5142364501953125,30.91284942626953
ambience_000830.pt,50,0,room,15.227413177490234,4.536401748657227,31.065027236938477
ambience_000831.pt,50,0,room,15.338014602661133,4.453762531280518,31.151336669921875
ambience_000832.pt,50,0,room,15.351165771484375,4.471489906311035,31.81268310546875
ambience_000833.pt,50,0,room,15.244857788085938,4.489030838012695,39.80685043334961
ambience_000834.pt,50,0,room,15.25461483001709,4.488969802856445,31.532756805419922
ambience_000835.pt,50,0,room,15.32817268371582,4.443952560424805,31.456897735595703
ambience_000836.pt,50,0,room,15.347681999206543,4.412421226501465,31.244056701660156
ambience_000837.pt,50,0,room,15.329498291015625,4.474612712860107,31.36065673828125
ambience_000838.pt,50,0,room,15.287982940673828,4.46010160446167,31.21649169921875
ambience_000839.pt,50,0,room,15.332365989685059,4.464834213256836,30.914913177490234
ambience_000840.pt,50,0,room,15.300223350524902,4.497196197509766,31.415950775146484
ambience_000841.pt,50,0,room,15.32844352722168,4.516039848327637,30.562305450439453
ambience_000842.pt,50,0,room,15.322566032409668,4.483122825622559,30.819503784179688
ambience_000843.pt,50,0,room,15.266133308410645,4.506621837615967,30.894725799560547
ambience_000844.pt,50,0,room,15.284281730651855,4.506749153137207,30.609577178955078
ambience_000845.pt,50,0,room,15.250106811523438,4.480899810791016,30.982955932617188
ambience_000846.pt,50,0,room,15.074342727661133,4.617774963378906,39.97779846191406
ambience_000847.pt,50,0,room,14.994405746459961,4.622262001037598,39.67924118041992
ambience_000848.pt,50,0,room,15.111356735229492,4.623359680175781,34.593597412109375
ambience_000849.pt,50,0,room,15.154138565063477,4.639807224273682,33.82939529418945
ambience_000850.pt,50,0,room,15.263715744018555,4.5508503913879395,33.70649337768555
ambience_000851.pt,50,0,room,15.2023344039917,4.518073081970215,31.752731323242188
ambience_000852.pt,50,0,room,15.399797439575195,4.438122749328613,30.755414962768555
ambience_000853.pt,50,0,room,15.323050498962402,4.47105598449707,31.05536651611328
ambience_000854.pt,50,0,room,15.309320449829102,4.44710636138916,31.097795486450195
ambience_000855.pt,50,0,room,15.271910667419434,4.48180627822876,31.405750274658203
ambience_000856.pt,50,0,room,15.22697925567627,4.527001857757568,38.70793533325195
ambience_000857.pt,50,0,room,15.285140991210938,4.5131001472473145,33.791481018066406
ambience_000858.pt,50,0,room,15.195205688476562,4.583627223968506,33.3264045715332
ambience_000859.pt,50,0,room,15.232236862182617,4.578327655792236,35.053688049316406
ambience_000860.pt,50,0,room,15.23794937133789,4.567148208618164,32.76476287841797
ambience_000861.pt,50,0,room,15.183958053588867,4.622839450836182,33.81650161743164
ambience_000862.pt,50,0,room,15.388333320617676,4.423259735107422,31.014921188354492
ambience_000863.pt,50,0,room,15.28518009185791,4.502795696258545,31.181682586669922
