filename,is_drone,date,location,noise_level,noise_type,gain,sr,duration,num
ambience_000666.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000667.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000668.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000669.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000670.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000671.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000672.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000673.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000674.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000675.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000676.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000677.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000678.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000679.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000680.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000681.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000682.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000683.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000684.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000685.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000686.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000687.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000688.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000689.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000690.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000691.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000692.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000693.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000694.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000695.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000696.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000697.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000698.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000699.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000700.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000701.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000702.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000703.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000704.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000705.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000706.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000707.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000708.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000709.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000710.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000711.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000712.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000713.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000714.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000715.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000716.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000717.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000718.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000719.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000720.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000721.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000722.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000723.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000724.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000725.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000726.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000727.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000728.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000729.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000730.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000731.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000732.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000733.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000734.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000735.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000736.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000737.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000738.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000739.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000740.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000741.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000742.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000743.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000744.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000745.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000746.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000747.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000748.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000749.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000750.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000751.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000752.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000753.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000754.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000755.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000756.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000757.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000758.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000759.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000760.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000761.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000762.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000763.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000764.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000765.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000766.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000767.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000768.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000769.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000770.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000771.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000772.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000773.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000774.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000775.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000776.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000777.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000778.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000779.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000780.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000781.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000782.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000783.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000784.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000785.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000786.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000787.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000788.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000789.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000790.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000791.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000792.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000793.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000794.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000795.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000796.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000797.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000798.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000799.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000800.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000801.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000802.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000803.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000804.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000805.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000806.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000807.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000808.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000809.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000810.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000811.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000812.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000813.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000814.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000815.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000816.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000817.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000818.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000819.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000820.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000821.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000822.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000823.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000824.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000825.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000826.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000827.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
ambience_000828.pt,False,2025-12-15,room,low noise,"rain, wind, urban, airplane",50,22050,1200,1
drone_000464.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000465.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000466.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000467.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000468.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000469.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000470.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000471.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000472.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000473.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000474.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000475.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000476.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000477.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000478.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000479.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000480.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000481.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000482.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000483.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000484.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000485.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000486.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000487.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000488.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000489.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000490.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000491.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000492.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000493.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000494.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000495.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000496.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000497.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000498.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000499.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000500.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000501.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000502.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000503.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000504.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000505.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000506.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000507.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000508.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000509.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000510.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000511.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000512.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000513.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000514.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000515.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000516.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000517.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000518.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000519.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000520.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000521.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000522.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000523.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000524.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000525.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000526.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000527.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000528.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000529.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000530.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000531.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000532.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000533.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000534.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000535.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000536.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000537.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000538.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000539.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000540.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000541.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000542.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000543.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000544.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000545.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000546.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000547.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000548.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000549.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
drone_000550.pt,True,2025-12-20,ben shemen,mid noise,atv,50,22050,300,2
ambience_000829.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000830.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000831.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000832.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000833.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000834.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000835.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000836.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000837.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000838.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000839.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000840.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000841.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000842.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000843.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000844.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000845.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000846.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000847.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000848.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000849.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000850.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000851.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000852.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000853.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000854.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000855.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000856.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000857.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000858.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000859.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000860.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000861.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000862.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000863.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000864.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000865.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000866.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000867.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000868.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000869.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000870.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000871.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000872.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000873.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000874.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000875.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000876.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000877.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000878.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000879.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000880.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000881.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000882.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000883.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000884.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000885.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000886.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000887.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000888.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000889.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000890.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
ambience_000891.pt,False,2025-12-15,room,mid noise,fan,50,22050,300,1
